;UNIVALLE;CIAT;CENICAÑA;UAO;UNAL;UIS;UCESAR;ITM;UPB;UPAMPLONA;ULIBRE;UDEA;SENA;BIOPACIFICO;CORPOICA-AGROSAVIA;BIOTEC;ALEXANDER VON HUMBOLT;CORPOGEN;CENIPALMA;INCAUCA;RIOPAILA;MAYAGUEZ;PROVIDENCIA;RISARALDA;GPC;PROGEN;BIOENERGY;ASOCAÑA;PROCAÑA;CIAMSA;TECNICAÑA;TERPEL;FEDEPETROLEO;MINMINAS;MINCIENCIAS;DNP;MADR;FEPALMA;FEDEBIOCOMBUSTIBLES;ICA;BANCO AGRARIO;FINAGRO;BANCOLDEX
ULIBRE;0.11066879475187286;0.0;0.13742834526716613;0.0;0.1222540975125202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12138130665121477;0.0;0.0;0.0;0.10272313852903439;0.0;0.0;0.0;0.0;0.0;0.0;0.06318498820413064;0.0;0.0;0.0;0.0;0.0;0.04235932908406109;0.1015949940087871;0.0;0.10037278657968313;0.0;0.0;0.0;0.0;0.0;0.09803221941152976;0.0;0.0
UDEA;0.0;0.0;0.0;0.0;0.09130141538942756;0.004595769728646941;0.037748301585432804;0.03974159756332205;0.01795789769352448;0.04081739722207475;0.0;0.0;0.0;0.013525864091335668;0.0;0.011415245531587785;0.025607503127932422;0.0;0.0;0.0;0.0;0.0;0.0;0.04835048127323293;0.050008107866072224;0.0;0.0;0.0;0.0;0.05616453303187736;0.03153303067558187;0.026246859471017372;0.05617613641802723;0.05613801100639192;0.056049327983675026;0.05616867709835945;0.056157902525506;0.05617613641802723;0.05618110929780575;0.0;0.05580648568782407;0.0;0.05613220931331699
SENA;0.03652022881909588;0.051330339169146;0.05109754404175744;0.01272481840386616;0.042831344179400974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032366414067260194;0.04235588972431078;0.016960506018300372;0.03399203427885487;0.03143326071764334;0.032191817721718766;0.01880265143555751;0.029449909899584206;0.031132081478792973;0.03336848204677581;0.0;0.0;0.010653336338120503;0.038875799853858084;0.039295051799779684;0.03962304278337059;0.0;0.0;0.000758817424083238;0.03984819831006005;0.039798404299349874;0.03968257910052406;0.039838456003616754;0.0;0.03984819831006005;0.03985469318102224;0.016465580367660642;0.039365412901870143;0.03974428037466491;0.039790826949893984
BIOPACIFICO;0.012141084867736024;0.05542919890340182;0.0547487676450818;0.0;0.03058769160812433;0.004564334678164655;0.029269799783250724;0.0;0.014521872388769593;0.0;0.0;0.0011395395779720996;0.020265893025702104;0.0;0.029197997258504565;0.009646248850280854;0.004751486075048421;0.0005842842497352869;0.00010932168309000889;0.03099424124758573;0.03706931511692639;0.038029122436258986;0.039305159708936686;0.037170607523857244;0.03840588077911155;0.013595417447328865;0.019026126583279516;0.042686720245195334;0.04287386414336636;0.0;0.0;0.020698856301668737;0.04300233256191281;0.042973921277041964;0.04290783415788586;0.04299677383226417;0.0;0.0;0.043006038381678574;0.029660763768538708;0.0427268666259911;0.0429430394456606;0.04296959782064857
CORPOICA-AGROSAVIA;0.0035137184840941804;0.04774165561778686;0.04650324819573835;0.0;0.0025292897348618924;0.0;0.0;0.0;0.0;0.0;0.03981323379720845;0.0;0.02550296788176471;0.006014778074445869;0.0;0.015290852328094096;0.005035973466300638;0.006576640428393316;0.006119904540247878;0.03581961596640229;0.041661559003851635;0.04258453373750316;0.043811603106694935;0.0;0.0;0.019088471663337197;0.002095402098019652;0.04706339632853666;0.04724335858355365;0.047358581941551334;0.02970743257900993;0.02591931620112746;0.047366897029241885;0.04733957602683007;0.04727602499948083;0.0;0.0;0.047366897029241885;0.04737046063825212;0.03453731065755183;0.04710200209281424;0.047309879285078085;0.04733541848298479
BIOTEC;0.040090388200201915;0.07044578123251981;0.06996863505191325;0.00480110199490596;0.05302590202868001;0.016635418534029;0.03552412961857291;0.03821314925009336;0.008826245726080031;0.0;0.0;0.02784633197243334;0.0192245336982797;0.03157656376573471;0.05205139160896658;0.0;0.0;0.029663935431608373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.060151300680472905;0.060368211203763955;0.0;0.020008318630377765;0.0603838645404963;0.06033243214837574;0.06021279593192141;0.06037380168116836;0.0;0.0;0.06039057311338159;0.0;0.05988519395602306;0.0;0.0
ALEXANDER VON HUMBOLT;0.008561598075895257;0.05871525921966861;0.05792691074291823;0.01438839318486683;0.029933858898984523;0.0;0.0;0.0;0.0;0.0;0.0;0.002331106558197582;0.022997403949467112;0.0010998178093070711;0.02832375734901123;0.0;0.0;0.0017311452653777603;0.0012179414453794967;0.03458953704877773;0.04115374091549156;0.04219082639829689;0.04356960285098404;0.0;0.0;0.015789860053522693;0.016538615713522196;0.04722342718712254;0.0;0.04755510767937109;0.0;0.023465226937527953;0.0475644507918288;0.047533751993753474;0.047462343919969584;0.04755844450524885;0.0;0.0475644507918288;0.0475684549828821;0.03314869563476439;0.047266805923533314;0.04750038373497596;0.04752908043752463
CORPOGEN;0.018432669109105532;0.07209722098114554;0.07125368599767672;0.011830169065449512;0.04130104548297741;0.004019488002623469;0.0;0.0;0.014075693089261506;0.03127952589502777;0.0;0.0;0.019876630150775818;0.0033812885354302653;0.03957823250826557;0.009151757910380427;0.009271736216602613;0.0;0.0027486372978286033;0.0;0.03684655420406167;0.03781587207434051;0.0;0.03694885029847977;0.03819636364504199;0.0;0.0;0.0;0.0;0.04282962821417407;0.02429220364093279;0.020313883578745875;0.0428383608076;0.04280966800062907;0.042742926036588;0.04283274699754047;0.04282463816078782;0.0428383608076;0.04284210334763969;0.02936459290805477;0.04256016533131663;0.0;0.0428053017039161
CENIPALMA;0.014607239038745144;0.06458743204870854;0.06380181025902218;0.011136861423313802;0.035905578913378554;0.0;0.0;0.0;0.013168414558552197;0.0;0.032013327169149675;0.0;0.01841659349125138;0.0005892163422648042;0.03430104627512076;0.0;0.0060752532465154635;0.00043396232249953313;0.0;0.028218837368776627;0.033769491990500194;0.034646445760544764;0.03581233153204547;0.0;0.0;0.0123219340855362;0.022556666300487027;0.03890198525855385;0.03907297431410309;0.03918245245527982;0.022411417003571542;0.01881218203230752;0.039190352939694646;0.03916439420518882;0.03910401193144701;0.0;0.03917793789275708;0.039190352939694646;0.039193738861586704;0.027000469807948933;0.03893866607905122;0.03913617818942161;0.039160443962981406
INCAUCA;0.043320462951458916;0.055278130863749164;0.05509017231657317;0.024108072978888114;0.048416051022781216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013834067645962556;0.03996667717960236;0.04803216958320988;0.0;0.04127920127174665;0.0;0.039825708269220356;0.0;0.018457981632093914;0.021374177591454827;0.025251179426744173;0.0;0.0;0.022435560482830467;0.04522234858983304;0.03552542194765859;0.036094023862514674;0.03645807921394068;0.008196107665204413;0.013275767046088073;0.0364843512496106;0.03639802884669516;0.036197235431217924;0.0;0.0364430666221293;0.0364843512496106;0.03649561069346914;0.0017195021328516495;0.03564739925612607;0.03630420014787402;0.0363848928288602
RIOPAILA;0.041020414940868714;0.050609237901248015;0.05045851442857922;0.025614049130742823;0.04510655383127146;0.0;0.0;0.0;0.02331487751376097;0.0;0.0;0.0;0.017375350836557852;0.038331022807782444;0.04479872029810889;0.0;0.039383532481334124;0.03772685159954221;0.038217980203280835;0.006281847784620415;0.0;0.0057178961001824995;0.013319680748172878;0.0;0.0;0.024272865687503406;0.04254553211346668;0.033464778012329374;0.03457965736777036;0.03529347451283819;0.012854285315276038;0.016927651030028884;0.03534498709031731;0.035175731478600196;0.03478202820786691;0.0;0.03526403875427869;0.03534498709031731;0.03536706390923693;0.00766071209602703;0.033703943550625295;0.03499175798760334;0.035149975189860634
MAYAGUEZ;0.043792470053543135;0.05378745576997286;0.05363034796198849;0.02773352237554698;0.04805168935644159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019145849820468824;0.04098916081870328;0.04773081662996502;0.0;0.042086252630390786;0.04035939816466422;0.040871329962714996;0.007582448868398465;0.0010345149729140664;0.0;0.008918310362380657;0.0;0.0;0.02633552916890635;0.045382188042808774;0.03255226449308448;0.03386022579018096;0.03469766635663878;0.014433281291988337;0.018679186373871167;0.034758100211950166;0.03455953183021275;0.034097644507475704;0.0;0.03466313272503228;0.034758100211950166;0.03478400043565504;0.00901971902703519;0.03283285024988735;0.034343696632672074;0.03452931490255705
PROVIDENCIA;0.04796225170244351;0.05857560262965668;0.058408774947571816;0.03090977638492896;0.05248497843964279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021790805626899785;0.04498550861236127;0.05214425410589316;0.0;0.04615047479912345;0.0;0.044860387850797614;0.009512005466669807;0.002558966987912062;0.0014604491152006413;0.0;0.0;0.0;0.029425292773156767;0.049650321638115884;0.03115708005520068;0.03288138969113233;0.0339854031213988;0.01678668206131153;0.021295270859351068;0.034065074193686075;0.033803297813313614;0.03319438318940376;0.0;0.03393987679437751;0.034065074193686075;0.03409921893895205;0.011038195998963215;0.03152698146224872;0.0335187582694305;0.033763462277169976
RISARALDA;0.0;0.0;0.08473810520507283;0.0;0.07576884472309699;0.0;0.0;0.0;0.03924854198974398;0.009728115575259969;0.0;0.062439110827807315;0.0;0.06441384657831395;0.0;0.0;0.0;0.06340132624228183;0.0;0.0;0.0;0.0;0.0;0.0;0.011496295057638243;0.0;0.0;0.0;0.0;0.05419353490170666;0.021717811985652986;0.028544296872770165;0.054274008967110134;0.05400959418078446;0.053394542395200806;0.05422227563935076;0.05414754972147612;0.054274008967110134;0.05430849785228305;0.0;0.0517103351692568;0.0;0.05396935714808272
GPC;0.0;0.07849313306128027;0.07826558040115937;0.04075699552250197;0.0701855325544935;0.05283078539552702;0.0;0.011943622037786416;0.03728585324947127;0.010692082407121465;0.0;0.05817730870218123;0.0;0.05995626911710947;0.0;0.0;0.0;0.05904413006425195;0.0;0.0;0.0;0.0;0.0;0.0019284123739059366;0.0;0.0;0.0;0.0;0.0;0.04384421962247222;0.02149312011336861;0.02764282717375464;0.04392685546990284;0.04365533768548796;0.04302376370869683;0.043873732425126016;0.04379699913822615;0.04392685546990284;0.04396227083308738;0.0;0.041294313473184664;0.0;0.0
PROGEN;0.032202446958616855;0.05063998418306384;0.05035017075659726;0.002578848286355316;0.04005933807104605;0.0;0.0;0.0;0.0;0.0;0.029362785316082888;0.0;0.009088040391290627;0.027031242132977702;0.03946743098817783;0.0;0.029055024026269863;0.0;0.026813882063127747;0.023704638687283057;0.03198148732512886;0.033289155359209004;0.03502766382665405;0.0;0.0;0.0;0.0351349658671009;0.03963479541390554;0.03988976543599453;0.0400530135689492;0.01504491427369307;0.009677921531503103;0.04006479436204902;0.04002608604186389;0.0399360471231724;0.04005722099505628;0.0;0.04006479436204902;0.04006984327337751;0.0;0.03968949195329757;0.0399840117807931;0.040020195645313984
BIOENERGY;0.0015486209387869836;0.0;0.06661481332798072;0.01719241612570423;0.021559757985892075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025558082001061046;0.004279459621044932;0.018968285828984327;0.0;0.0032107295929373367;0.0;0.004394244338869599;0.0368225483774136;0.04320120648206551;0.04420897739449222;0.045548780937010605;0.0;0.0;0.018554268710064645;0.0;0.04909932517480738;0.04929582104769367;0.04942163028643935;0.030148822212816933;0.02601268136374517;0.04943070930366842;0.049400878247058626;0.04933148861537931;0.04942487279259259;0.0;0.04943070930366842;0.04943460031105231;0.0;0.0491414777547995;0.049368453185526226;0.04939633873844409
ASOCAÑA;0.04884696315489401;0.05884898575060044;0.05869176733228509;0.0327767093200581;0.05310918112261279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024182990691803605;0.04604168027554675;0.05278808248859584;0.0;0.04713954448479972;0.0;0.04592376646181023;0.012611448631898128;0.006058904722788732;0.005023661408966447;0.003647334068968478;0.0;0.0;0.0313777318689469;0.05043780037072903;0.0;0.024974149170525557;0.040964198474426415;0.019467104322081617;0.023715998695027912;0.04211811955821307;0.03832666456862833;0.029507410571116006;0.04137631314720736;0.0;0.04211811955821307;0.04261265716555022;0.0;0.00535749074615235;0.034205517840818836;0.037749704026735
PROCAÑA;0.0551660300673483;0.06641547355181958;0.06623864734545651;0.037091544575414054;0.05995981849239474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02742604431234761;0.052010881105505447;0.059598673443805754;0.04030888241491849;0.0;0.0;0.05187826145073313;0.014411335818590694;0.007041579183899104;0.005877223570813426;0.004329245001550226;0.0;0.0;0.03551809104421719;0.05695527151139502;0.00022702686664411882;0.0;0.0399514907443425;0.02212200738504161;0.02690081053836237;0.04283458801455279;0.033361554126718984;0.011326453561540401;0.04098116834084616;0.0;0.04283458801455279;0.04407020113035719;0.0;0.00017832473353564444;0.023064778161682262;0.03192000549161385
CIAMSA;0.0;0.0;0.0823549896309622;0.0;0.07456556973787692;0.05783504841858788;0.020654046542285805;0.0;0.04284924561234433;0.0;0.0;0.06298926480369026;0.0;0.0;0.07411753866526748;0.05018691633263256;0.06623609579253835;0.06382490782086016;0.06453971258193206;0.01805881261131992;0.00891600424993724;0.007471522327042904;0.0055511235801319;0.008763562142244401;0.006904512048429297;0.044243533182705665;0.07083817429977762;0.00046197394831305337;0.00018032785910006508;0.0;0.02762455486904554;0.033553065618221904;0.0;0.0;0.00012920398152014973;0.013736263736263726;7.436200375260415e-06;0.03846153846153848;0.054945054945054965;0.0;0.0;0.0;0.0
TECNICAÑA;0.039971451905590254;0.0;0.05336535958009055;0.0;0.045770221786592624;0.029456989669030622;0.011276161086448652;0.0;0.014844959656289116;0.016844320108067447;0.0;0.03448265065530104;0.0;0.0;0.04533336541231267;0.0;0.0;0.03529745123720494;0.035994427485796815;0.015474459760053752;0.030264741190418994;0.03260147333181668;0.035708094055193505;0.030511346126834187;0.03351872340019028;0.01620447119450474;0.042135794274429525;0.0439407893410058;0.04439640699791925;0.04468812259343479;0.0;0.0;0.0;0.04464000455706109;0.044479109872936545;0.04469564103661818;0.04467609308434136;0.044709174234348274;0.04471819636616835;0.0;0.0;0.0;0.0
TERPEL;0.034885751107126;0.0;0.048551895467774615;0.0;0.04080238337261727;0.024157578098066283;0.012979986509440718;0.015229526579715626;0.009248552561296976;0.016443623465876474;0.02188086938209604;0.029285387712344027;0.0006482587086760521;0.030991575041170446;0.04035664771272873;0.0165486299454464;0.03251558410236606;0.030116749451430724;0.030827892029136685;0.01559151078229209;0.024791708757853012;0.026245257726338334;0.028177710859472627;0.02494510774809213;0.02681582714125214;0.010635696731074546;0.037094084625411895;0.03329880519824815;0.03358221918631189;0.03376367896744841;0.0;0.0;0.03377677400320053;0.03373374745715785;0.03363366396962379;0.03376835576593131;0.03375619608987577;0.03377677400320053;0.033782386161380004;0.0;0.03335960357852585;0.0;0.0
FEDEPETROLEO;0.05373937766514913;0.06466702737415635;0.06449525933557067;0.03618191836513704;0.05839603830443434;0.04529581403958679;0.01618258716065451;0.014432154394558706;0.03356172794603313;0.013487430182337352;0.009256550486156518;0.04933163511567877;0.02679290269668138;0.05067448270546953;0.05804522392054322;0.03930722327059043;0.05187394765288154;0.04998595488978279;0.05054565667653026;0.014150483924505033;0.006991541434975587;0.005860492570729069;0.004356794402432216;0.006872177204771964;0.0054165158608253505;0.03465347395399309;0.05547743730982139;0.0003719214733783599;0.00015138877977044789;0.0;0.0;0.026282693395628085;0.0;3.3480210910772135e-05;0.00011135809281191596;6.550476047759764e-06;1.6012274783412748e-05;0.0;0.05263157894736842;0.0;0.0003246124797000949;0.0;3.857502561458528e-05
MINMINAS;0.0;0.0;0.07155569814973874;0.0;0.0647852672838992;0.05024338361394145;0.0;0.0;0.037217979506654446;0.0;0.0;0.054723340553211174;0.029704255514732287;0.056213966441931225;0.06439584632001678;0.04359575769936774;0.05754543065039226;0.05544966720576366;0.05607096330789141;0.015670558123367987;0.007723785092771601;0.006468266051540736;0.004799088227098673;0.0075912850137742635;0.005975430391855519;0.03842987047309351;0.06154547876695212;0.00037568619959610816;0.00013088422437541834;0.0;0.02398493808045089;0.029137898469749766;0.0350609756097561;0.0;8.644822227265284e-05;0.028201219512195123;0.018292682926829278;0.0350609756097561;0.03963414634146341;0.0;0.000323170924383749;0.0;5.655491176715604e-06
MINCIENCIAS;0.04295896143985575;0.05171260340204452;0.051575007857680835;0.02889448128440882;0.0466891999688343;0.03619520758323178;0.012873928877520351;0.011471736995339453;0.02679556620089479;0.010714961501339118;0.007325796673431602;0.03942811984381103;0.02137336890181689;0.04050381382411197;0.04640817856043047;0.031398020553466945;0.041464650506787284;0.0399522655827219;0.0404006171658392;0.011246103623861695;0.005511401190127254;0.004605369512410366;0.0034008254672603694;0.0054157839474338375;0.004249720012148265;0.02767011415235897;0.044351241778586716;0.00020872544441611731;3.2066758220353224e-05;0.026059242594675663;0.017246085602873603;0.020964663492499293;0.02868391451068616;0.02005999250093738;0.0;0.026996625421822264;0.02455943007124109;0.02868391451068616;0.029808773903262087;0.012504869642002467;0.00017082836651933624;0.010686164229471313;0.018747656542932128
DNP;0.05941522616568462;0.07149850584562921;0.07130857284946117;0.04000101571415251;0.06456434188383339;0.0500787317226956;0.01788669847387561;0.01595115247479031;0.03710373272175871;0.0149065209958661;0.0;0.05454135233181327;0.02961908499140806;0.0560262098654151;0.0;0.04345683048341333;0.05735252163526648;0.05526486827908051;0.0;0.0;0.0;0.0;0.0;0.007591686240902976;0.005982084578461976;0.03831093396858946;0.061337090550639184;0.000404010017272691;0.00016015536541287947;4.024004156102492e-06;0.02392189990719814;0.029054919608722488;0.025568181818181823;2.9777630755158505e-05;0.00011589131969575197;0.0;1.0462410805866491e-05;0.025568181818181823;0.042613636363636354;0.0;0.0003516979632433584;0.0;0.0
MADR;0.0;0.0;0.12736720332592244;0.0;0.1153192846448913;0.0894421380649534;0.0;0.0;0.0;0.0;0.0;0.09741417972203187;0.0;0.0;0.0;0.0;0.0;0.0987066712368585;0.09981226186522518;0.02792011703885737;0.013778908429475234;0.011544723986716;0.00857443759113004;0.013543125772710425;0.010667727519481035;0.0;0.0;0.0;0.0;0.023443223443223454;0.042715478750849196;0.05188512378039772;0.06446886446886448;3.4504779038752704e-05;0.00018833858558652502;0.038095238095238085;0.0;0.06446886446886448;0.0;0.0;0.0006095844296846306;0.0;0.0
FEPALMA;0.0;0.0;0.08907209539408018;0.0;0.08064867942348454;0.06255642834296532;0.022349192206470588;0.0;0.04635090181815111;0.018627007321134592;0.0;0.0681301564523869;0.03700271941641609;0.0;0.08016418222803977;0.0;0.0716412533480063;0.06903381408455463;0.06980679819927874;0.019542727124143257;0.00965576775817921;0.00809371663427639;0.006017012887826434;0.00949091809001958;0.007480556283194843;0.04785867317326967;0.07661790400080093;0.0005136474416437202;0.00020907762790977258;1.4072532647773146e-05;0.029887043801159936;0.03629808760312402;0.03225806451612904;4.623832155696894e-05;0.0001537926782220923;9.046628130711315e-06;2.211397987507209e-05;0.0;0.0;0.0;0.0004483106829219161;0.0;0.0
FEDEBIOCOMBUSTIBLES;0.0;0.07422043691116685;0.07402330649519663;0.0;0.06702350613150772;0.05198897072028614;0.01857703581007654;0.0;0.03852229035472616;0.015483925935763886;0.0;0.05662070019721394;0.03075401548810243;0.05816182569494737;0.06662089231583969;0.04511613570925603;0.059538397413248;0.05737163343432091;0.058013977882969685;0.01624488275334391;0.008028887958923368;0.006730834287661724;0.005005107849549399;0.007891899025791509;0.006221302280281027;0.03977523791385902;0.0636739596567592;0.00043184925871445914;0.0001787538517696214;1.670596745510479e-05;0.024840938307368082;0.030168471328801003;5.011790236531436e-06;4.343551538327249e-05;0.00013281244126808316;1.2529475591328597e-05;0.0;0.0;0.0;0.01804829194012247;0.0003775548644853685;8.52004340210345e-05;4.928260399255917e-05
ICA;0.05327874780931538;0.06859304730024202;0.06835232699387071;0.028673256493235537;0.059804716115093234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015515239746668767;0.048983522342664794;0.059313075489368795;0.0;0.05066448448207114;0.048018601114583226;0.04880298211288631;0.006452009217630377;0.035846155889521246;0.04049016808229458;0.04666425379031883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06409573584980839;0.0;0.0;0.0;0.06457089539848984;0.0;0.06322012737330737;0.06426607606537345;0.06439457833325585
BANCO AGRARIO;0.04253108481988494;0.05123213957585317;0.05109537063204017;0.02855109655038836;0.04623891406783251;0.035807963984398894;0.01262678706693991;0.0;0.026464790627817054;0.0;0.007111985078276417;0.03902145463458165;0.02107516699450784;0.04009068641989945;0.045959580885977125;0.031039595892477588;0.041045750908898754;0.03954245158580154;0.039988109712039685;0.011008740918101272;0.005308489514098108;0.004407900790854826;0.0032105930030680695;0.005213446688736526;0.004054387842863576;0.027334084762221766;0.043915001081857245;3.7669412490870875e-05;0.016146320945441713;0.0;0.0;0.02066891686902937;0.030257391351542037;0.027136673857885235;0.019877613600900932;0.029646816189739612;0.028764874289358346;0.030257391351542037;0.030664441459410316;0.01225994494222112;0.0;0.023744589625649577;0.02666178206537224
